Station Name: Oak_Park
Station Height: 62 M 
Latitude:52.857  ,Longitude: -6.909
 10 cm Soil Temperatures in deg C
 Potential Evapotranspiration, Evaporation, Well/Moderately/Poorly Drained Soil Moisture Deficits in mm 
 Global Radiation in Joules/cm sq.

,date,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad,
,19-jan-2011,1.3,0.000,0.136,0.228,0.228,-7.961,451,
,20-jan-2011,0.7,0.000,0.106,0.228,0.228,-7.563,436,
,21-jan-2011,0.5,0.000,0.064,0.228,0.228,-7.185,432,
,22-jan-2011,0.4,0.109,0.180,0.336,0.336,-6.717,273,
,23-jan-2011,1.1,0.181,0.270,0.516,0.516,-6.200,157,
,24-jan-2011,2.6,0.280,0.395,0.795,0.795,-5.610,231,
,25-jan-2011,4.8,0.414,0.565,0.000,-1.994,-8.115,115,
,26-jan-2011,4.6,0.508,0.668,0.408,0.408,-7.302,164,
,27-jan-2011,3.0,0.469,0.622,0.676,0.676,-6.667,156,
,28-jan-2011,1.6,0.275,0.401,0.949,0.949,-6.059,236,
,29-jan-2011,0.6,0.137,0.279,1.084,1.084,-5.619,476,
,30-jan-2011,0.4,0.206,0.377,1.289,1.289,-5.132,396,
,31-jan-2011,0.4,0.193,0.316,1.080,1.080,-5.082,350,
,01-feb-2011,4.3,0.470,0.632,0.000,-0.055,-5.958,473,
,02-feb-2011,5.7,0.767,1.024,0.000,-1.133,-6.793,328,
,03-feb-2011,4.1,0.481,0.725,0.000,-6.919,-10.000,284,
,04-feb-2011,7.8,0.863,1.227,0.000,-0.737,-10.000,280,
,05-feb-2011,8.0,0.469,0.611,0.000,-10.000,-10.000,114,
,06-feb-2011,8.2,0.501,0.718,0.000,-8.499,-10.000,221,
,07-feb-2011,7.2,0.477,0.746,0.000,-0.623,-10.000,410,
,08-feb-2011,4.1,0.290,0.479,0.000,-6.810,-10.000,443,
,09-feb-2011,7.8,0.384,0.560,0.000,-10.000,-10.000,200,
,10-feb-2011,6.9,0.360,0.507,0.060,0.060,-9.440,338,
,11-feb-2011,7.2,0.382,0.528,0.000,-1.558,-10.000,199,
,12-feb-2011,4.9,0.293,0.515,0.000,-5.307,-10.000,524,
,13-feb-2011,6.5,0.403,0.591,0.000,-3.997,-10.000,453,
,14-feb-2011,4.7,0.730,1.009,0.630,0.630,-8.870,695,
,15-feb-2011,4.6,0.481,0.693,0.000,-10.000,-10.000,176,
,16-feb-2011,3.9,0.462,0.659,0.000,-2.438,-10.000,394,
,17-feb-2011,4.3,0.374,0.496,0.374,0.374,-9.126,278,
,18-feb-2011,5.5,0.351,0.555,0.000,-4.677,-10.000,208,
,19-feb-2011,6.5,0.553,0.833,0.353,0.353,-9.147,732,
,20-feb-2011,6.9,0.500,0.732,0.000,-1.448,-10.000,145,
,21-feb-2011,8.1,0.726,1.032,0.000,-2.174,-10.000,661,
,22-feb-2011,7.6,0.418,0.595,0.000,-1.482,-10.000,203,
,23-feb-2011,8.9,0.953,1.229,0.000,-0.247,-9.747,424,
,24-feb-2011,8.7,0.863,1.266,0.863,0.863,-8.397,756,
,25-feb-2011,9.4,0.795,1.079,1.052,1.052,-7.782,353,
,26-feb-2011,7.8,0.751,1.158,0.000,-1.004,-9.442,948,
,27-feb-2011,5.9,0.848,1.249,0.000,-0.052,-9.022,888,
,28-feb-2011,5.1,0.747,1.121,0.747,0.747,-7.824,993,
,01-mar-2011,5.2,0.779,1.184,1.520,1.520,-6.654,1062,
,02-mar-2011,4.6,0.727,1.123,2.237,2.237,-5.595,1111,
,03-mar-2011,4.0,0.689,0.999,2.912,2.912,-4.626,714,
,04-mar-2011,5.7,0.691,0.988,3.584,3.584,-3.704,618,
,05-mar-2011,6.8,0.700,0.967,4.261,4.261,-2.819,372,
,06-mar-2011,6.4,0.575,0.764,4.814,4.814,-2.103,233,
,07-mar-2011,5.9,0.947,1.401,5.719,5.719,-1.051,1089,
,08-mar-2011,5.1,0.789,1.208,6.467,6.467,-0.210,806,
,09-mar-2011,6.5,1.286,1.978,7.277,7.277,0.686,1062,
,10-mar-2011,7.0,1.292,1.930,8.083,8.083,1.578,865,
,11-mar-2011,6.1,0.734,1.078,6.563,6.563,0.112,451,
,12-mar-2011,6.9,0.605,0.899,3.232,3.232,-3.183,422,
,13-mar-2011,4.8,1.011,1.521,3.613,3.613,-2.613,1098,
,14-mar-2011,6.1,0.855,1.203,4.440,4.440,-1.627,742,
,15-mar-2011,7.2,1.014,1.468,4.613,4.613,-1.332,1055,
,16-mar-2011,6.1,1.231,1.790,5.793,5.793,-0.034,1317,
,17-mar-2011,6.6,1.107,1.569,6.742,6.742,0.975,959,
,18-mar-2011,7.0,1.410,2.032,8.065,8.065,2.384,1435,
,19-mar-2011,6.2,1.111,1.670,7.295,7.295,1.696,976,
,20-mar-2011,9.4,1.513,2.173,7.607,7.607,2.108,1182,
,21-mar-2011,9.9,1.312,1.754,8.829,8.829,3.421,750,
,22-mar-2011,10.7,1.529,2.145,10.235,10.235,4.950,1366,
,23-mar-2011,9.8,1.510,2.135,11.604,11.604,6.459,1355,
,24-mar-2011,9.4,1.607,2.285,13.041,13.041,8.066,1435,
,25-mar-2011,9.3,1.504,2.116,14.367,14.367,9.570,1315,
,26-mar-2011,8.1,1.294,1.837,15.492,15.492,10.864,1122,
,27-mar-2011,9.1,1.443,2.021,16.732,16.732,12.295,1334,
,28-mar-2011,8.2,1.353,1.923,17.879,17.879,13.617,1238,
,29-mar-2011,8.5,0.728,0.969,17.189,17.189,13.019,290,
,30-mar-2011,10.2,1.903,2.756,16.295,16.295,12.364,1253,
,31-mar-2011,11.0,2.134,3.025,17.212,17.212,13.547,1058,
,01-apr-2011,10.8,0.726,1.219,17.525,17.525,13.947,318,
,02-apr-2011,10.7,1.641,2.532,15.104,15.104,11.724,1331,
,03-apr-2011,9.1,1.752,2.467,15.515,15.515,12.345,1251,
,04-apr-2011,9.0,1.669,2.419,15.249,15.249,12.275,820,
,05-apr-2011,11.8,1.124,1.619,12.017,12.017,9.173,584,
,06-apr-2011,12.2,1.613,2.544,12.354,12.354,9.686,1436,
,07-apr-2011,12.0,1.199,1.588,13.418,13.418,10.885,677,
,08-apr-2011,13.2,2.045,2.802,15.113,15.113,12.812,1620,
,09-apr-2011,12.5,2.222,3.082,17.030,17.030,14.971,1456,
,10-apr-2011,13.8,2.568,3.532,19.200,19.200,17.411,1789,
,11-apr-2011,12.8,1.889,2.954,20.259,20.259,18.660,1721,
,12-apr-2011,10.3,1.818,2.663,21.742,21.742,20.321,1445,
,13-apr-2011,10.0,0.921,1.428,18.081,18.081,16.747,590,
,14-apr-2011,11.9,1.192,1.559,17.777,17.777,16.558,714,
,15-apr-2011,13.5,1.935,2.625,18.999,18.999,17.966,1396,
,16-apr-2011,12.7,1.379,1.870,20.040,20.040,19.135,947,
,17-apr-2011,11.3,1.635,2.237,21.377,21.377,20.620,1159,
,18-apr-2011,12.1,2.266,3.172,23.202,23.202,22.645,1783,
,19-apr-2011,13.2,2.446,3.342,25.132,25.132,24.782,1765,
,20-apr-2011,14.4,2.572,3.497,27.116,27.116,26.974,1853,
,21-apr-2011,16.4,3.063,4.105,29.424,29.424,29.516,2004,
,22-apr-2011,15.7,2.940,4.115,31.578,31.578,31.883,1899,
,23-apr-2011,16.0,2.357,3.320,33.258,33.258,33.724,1893,
,24-apr-2011,14.4,1.872,2.556,34.564,34.564,35.151,1412,
,25-apr-2011,14.0,1.640,2.191,35.688,35.688,36.379,819,
,26-apr-2011,13.1,1.480,1.987,36.188,36.188,36.969,879,
,27-apr-2011,14.4,2.100,2.832,37.597,37.597,38.502,1493,
,28-apr-2011,15.1,2.878,3.942,39.491,39.491,40.560,2237,
,29-apr-2011,15.2,2.637,3.639,41.182,41.182,42.391,1929,
,30-apr-2011,15.5,2.382,3.220,42.672,42.672,44.002,1511,
,01-may-2011,13.8,2.035,2.642,43.918,43.918,45.345,853,
,02-may-2011,15.3,3.988,5.570,46.314,46.314,47.923,2359,
,03-may-2011,14.0,2.694,3.815,47.874,47.874,49.596,1706,
,04-may-2011,13.2,1.662,2.468,47.012,47.012,48.800,1030,
,05-may-2011,13.2,1.767,2.624,41.324,41.324,43.181,1045,
,06-may-2011,14.0,2.063,3.084,35.212,35.212,37.160,1352,
,07-may-2011,14.2,1.775,2.583,34.319,34.319,36.353,1113,
,08-may-2011,13.8,2.264,3.971,34.377,34.377,36.520,1932,
,09-may-2011,13.4,2.253,3.744,31.926,31.926,34.176,1646,
,10-may-2011,13.7,2.404,3.583,30.632,30.632,32.998,1487,
,11-may-2011,12.6,2.392,3.554,32.358,32.358,34.840,1534,
,12-may-2011,12.6,2.739,4.273,34.291,34.291,36.898,2055,
,13-may-2011,12.6,2.089,3.089,32.228,32.228,34.925,1606,
,14-may-2011,12.0,2.266,3.379,33.131,33.131,35.927,1634,
,15-may-2011,10.9,1.067,1.537,33.276,33.276,36.117,489,
,16-may-2011,12.3,1.799,2.514,34.531,34.531,37.446,801,
,17-may-2011,14.0,1.956,2.781,35.873,35.873,38.865,1114,
,18-may-2011,14.0,1.982,3.224,37.209,37.209,40.275,1644,
,19-may-2011,12.2,2.072,2.955,38.580,38.580,41.720,1394,
,20-may-2011,12.7,2.493,3.669,37.799,37.799,41.023,1741,
,21-may-2011,11.5,1.226,1.904,32.404,32.404,35.668,701,
,22-may-2011,12.1,3.247,5.257,32.994,32.994,36.382,2314,
,23-may-2011,12.2,2.370,4.465,30.653,30.653,34.126,2209,
,24-may-2011,12.9,3.528,5.394,33.198,33.198,36.803,2739,
,25-may-2011,12.1,1.615,2.580,33.425,33.425,37.085,982,
,26-may-2011,12.4,2.219,3.489,32.470,32.470,36.203,1532,
,27-may-2011,11.4,1.667,2.519,33.345,33.345,37.133,1148,
,28-may-2011,13.0,2.235,3.274,34.102,34.102,37.962,1364,
,29-may-2011,13.8,2.352,3.385,35.625,35.625,39.556,1303,
,30-may-2011,13.4,2.323,3.306,36.296,36.296,40.292,1657,
,31-may-2011,13.5,2.823,4.097,38.087,38.087,42.160,1980,
,01-jun-2011,15.0,2.351,3.209,39.624,39.624,43.755,1209,
,02-jun-2011,18.5,3.154,4.131,41.642,41.642,45.844,1953,
,03-jun-2011,20.8,3.915,5.175,44.075,44.075,48.356,2415,
,04-jun-2011,20.2,3.389,4.898,46.106,46.106,50.445,2289,
,05-jun-2011,16.1,1.376,1.865,46.905,46.905,51.264,660,
,06-jun-2011,15.2,2.151,3.134,45.338,45.338,49.727,1638,
,07-jun-2011,13.3,1.777,2.631,41.083,41.083,45.499,1186,
,08-jun-2011,13.0,2.056,3.198,40.071,40.071,44.525,1543,
,09-jun-2011,12.4,2.548,3.645,40.791,40.791,45.293,1967,
,10-jun-2011,13.4,2.726,3.706,42.406,42.406,46.957,2072,
,11-jun-2011,14.1,2.515,3.451,43.952,43.952,48.542,1790,
,12-jun-2011,13.2,1.399,1.983,40.892,40.892,45.503,947,
,13-jun-2011,15.4,3.183,4.488,42.892,42.892,47.556,2024,
,14-jun-2011,15.0,3.001,4.489,44.122,44.122,48.829,2269,
,15-jun-2011,17.2,2.983,4.194,45.709,45.709,50.454,1810,
,16-jun-2011,15.2,2.600,3.752,42.929,42.929,47.703,1811,
,17-jun-2011,14.3,1.886,2.677,25.179,25.179,29.978,1070,
,18-jun-2011,13.8,2.155,3.165,21.641,21.641,26.502,1392,
,19-jun-2011,14.4,2.593,3.669,23.724,23.724,28.668,1806,
,20-jun-2011,14.3,2.259,3.063,19.295,19.295,24.305,1427,
,22-jun-2011,14.7,2.250,3.235,0.000,-0.250,-0.250,1536,
,23-jun-2011,14.6,3.170,4.659,2.770,2.770,2.533,2297,
,24-jun-2011,12.4,1.131,1.667,0.000,-10.000,-10.000,771,
,25-jun-2011,16.3,2.611,3.528,2.511,2.511,-6.989,1274,
,26-jun-2011,17.7,3.570,5.176,5.999,5.999,-3.070,2297,
,27-jun-2011,17.3,2.570,3.589,8.429,8.429,-0.346,1645,
,28-jun-2011,17.0,3.551,4.897,11.708,11.708,3.222,2488,
,29-jun-2011,16.3,2.585,3.607,12.717,12.717,4.507,1744,
,30-jun-2011,15.8,2.156,2.957,14.625,14.625,6.663,1345,
,01-jul-2011,18.1,2.805,3.702,17.056,17.056,9.468,1721,
,02-jul-2011,19.4,3.498,4.799,20.012,20.012,12.966,2313,
,03-jul-2011,20.3,4.120,5.665,23.382,23.382,16.963,2841,
,04-jul-2011,20.7,3.825,5.280,26.394,26.394,20.522,2292,
,05-jul-2011,19.2,3.013,4.553,14.884,14.884,9.418,2129,
,06-jul-2011,16.2,1.931,2.708,10.254,10.254,5.049,1318,
,07-jul-2011,15.3,2.255,3.243,10.099,10.099,5.104,1306,
,08-jul-2011,15.7,1.710,2.301,7.952,7.952,3.114,965,
,09-jul-2011,17.2,3.345,4.458,10.955,10.955,6.359,2164,
,10-jul-2011,17.1,2.245,2.949,12.676,12.676,8.304,1370,
,11-jul-2011,17.3,2.258,2.966,14.674,14.674,10.562,1320,
,12-jul-2011,18.8,2.975,3.929,17.253,17.253,13.521,1707,
,13-jul-2011,19.5,3.483,4.649,20.189,20.189,16.881,2188,
,14-jul-2011,19.3,3.093,4.087,22.715,22.715,19.761,1766,
,15-jul-2011,18.3,1.814,2.506,23.355,23.355,20.599,932,
,16-jul-2011,17.9,2.753,4.171,22.023,22.023,19.559,1745,
,17-jul-2011,15.3,1.570,2.324,21.778,21.778,19.479,761,
,18-jul-2011,14.9,1.977,2.858,22.364,22.364,20.269,1037,
,19-jul-2011,16.1,2.521,3.419,24.073,24.073,22.231,1347,
,20-jul-2011,17.6,2.725,3.648,26.202,26.202,24.623,1546,
,21-jul-2011,16.5,1.654,2.261,27.462,27.462,26.035,860,
,22-jul-2011,16.5,2.553,3.514,29.377,29.377,28.179,1690,
,23-jul-2011,18.9,3.402,4.571,31.871,31.871,30.963,2368,
,24-jul-2011,19.0,1.836,2.350,32.075,32.075,31.314,889,
,25-jul-2011,19.5,1.992,2.567,32.386,32.386,31.781,958,
,26-jul-2011,19.2,2.555,3.336,33.689,33.689,33.280,1360,
,27-jul-2011,20.8,3.147,4.118,32.972,32.972,32.794,1872,
,28-jul-2011,18.0,1.645,2.221,31.824,31.824,31.764,814,
,29-jul-2011,17.5,2.132,2.782,33.039,33.039,33.132,1037,
,30-jul-2011,17.0,1.455,1.935,32.457,32.457,32.651,702,
,31-jul-2011,17.0,1.322,1.778,30.289,30.289,30.573,590,
,01-aug-2011,18.1,1.951,2.532,30.903,30.903,31.323,1045,
,02-aug-2011,18.0,2.342,3.154,32.287,32.287,32.866,1519,
,03-aug-2011,17.4,1.823,2.520,33.375,33.375,34.072,1152,
,04-aug-2011,18.9,2.982,3.992,35.453,35.453,36.336,1512,
,05-aug-2011,17.7,2.425,3.258,37.096,37.096,38.123,1429,
,06-aug-2011,17.5,2.327,3.090,33.738,33.738,34.895,1285,
,07-aug-2011,16.3,2.090,2.843,34.087,34.087,35.365,1335,
,08-aug-2011,16.5,2.917,4.048,35.901,35.901,37.343,1665,
,09-aug-2011,16.6,2.678,3.592,37.605,37.605,39.188,1538,
,10-aug-2011,17.0,1.647,2.217,38.189,38.189,39.855,646,
,11-aug-2011,18.4,2.679,3.598,38.337,38.337,40.134,1336,
,12-aug-2011,18.1,1.531,2.075,38.835,38.835,40.703,767,
,13-aug-2011,17.1,1.973,2.630,39.811,39.811,41.770,945,
,14-aug-2011,17.4,2.755,3.829,41.169,41.169,43.250,1644,
,15-aug-2011,16.0,1.832,2.527,39.716,39.716,41.874,996,
,16-aug-2011,17.4,2.739,3.948,39.966,39.966,42.239,1861,
,17-aug-2011,16.3,2.072,2.788,41.285,41.285,43.644,1351,
,18-aug-2011,16.5,1.663,2.189,41.424,41.424,43.847,986,
,19-aug-2011,14.1,1.190,1.747,41.666,41.666,44.134,710,
,20-aug-2011,15.1,1.828,2.575,42.701,42.701,45.238,1194,
,21-aug-2011,16.6,2.462,3.263,44.208,44.208,46.832,1316,
,22-aug-2011,16.7,1.979,2.655,45.391,45.391,48.082,1218,
,23-aug-2011,16.7,2.246,3.000,46.710,46.710,49.473,1335,
,24-aug-2011,16.7,2.750,3.793,45.692,45.692,48.538,1754,
,25-aug-2011,15.0,2.356,3.229,41.870,41.870,44.786,1512,
,26-aug-2011,15.1,2.358,3.258,43.230,43.230,46.224,1598,
,27-aug-2011,14.7,2.091,2.984,43.400,43.400,46.457,1283,
,28-aug-2011,15.0,2.157,3.000,44.706,44.706,47.828,1442,
,29-aug-2011,13.9,1.599,2.186,45.655,45.655,48.822,989,
,30-aug-2011,14.8,1.421,1.887,46.487,46.487,49.692,676,
,31-aug-2011,15.4,1.625,2.166,47.425,47.425,50.672,907,
,01-sep-2011,15.9,2.086,2.902,48.612,48.612,51.910,1375,
,02-sep-2011,17.1,2.236,2.870,49.460,49.460,52.809,876,
,03-sep-2011,15.7,1.243,1.718,43.344,43.344,46.720,717,
,04-sep-2011,13.2,1.569,2.176,39.695,39.695,43.113,922,
,05-sep-2011,13.1,1.399,2.111,37.289,37.289,40.748,903,
,06-sep-2011,13.8,1.375,2.295,36.098,36.098,39.601,996,
,07-sep-2011,13.1,1.540,2.101,34.532,34.532,38.085,676,
,08-sep-2011,14.5,1.715,2.246,35.309,35.309,38.918,816,
,09-sep-2011,16.4,1.662,2.362,36.037,36.037,39.699,946,
,10-sep-2011,16.5,1.874,2.895,34.497,34.497,38.217,1226,
,11-sep-2011,13.8,1.409,2.043,31.164,31.164,34.928,706,
,12-sep-2011,14.6,1.828,2.969,31.574,31.574,35.400,1305,
,13-sep-2011,12.8,2.146,3.196,32.404,32.404,36.301,1542,
,14-sep-2011,12.1,1.329,1.797,33.242,33.242,37.180,773,
,15-sep-2011,13.7,1.478,2.020,34.273,34.273,38.257,996,
,16-sep-2011,14.2,1.625,2.218,31.392,31.392,35.422,901,
,17-sep-2011,13.3,1.796,2.533,30.275,30.275,34.361,1130,
,18-sep-2011,13.2,1.970,2.686,30.003,30.003,34.152,1109,
,19-sep-2011,13.8,1.191,1.577,29.469,29.469,33.655,485,
,20-sep-2011,13.2,1.377,1.937,30.377,30.377,34.607,950,
,21-sep-2011,11.5,1.330,1.815,27.140,27.140,31.409,604,
,22-sep-2011,12.7,1.345,1.815,27.953,27.953,32.267,776,
,23-sep-2011,13.4,1.537,2.136,28.800,28.800,33.161,864,
,24-sep-2011,13.9,1.605,2.267,28.985,28.985,33.395,1162,
,25-sep-2011,13.6,1.255,1.662,27.209,27.209,31.656,498,
,26-sep-2011,12.7,1.398,1.945,28.261,28.261,32.751,973,
,27-sep-2011,14.1,1.034,1.389,29.029,29.029,33.550,383,
,28-sep-2011,15.7,1.804,2.484,30.358,30.358,34.929,1112,
,29-sep-2011,15.9,1.209,1.654,31.233,31.233,35.837,616,
,30-sep-2011,14.6,0.790,1.019,0.000,-10.000,-10.000,227,
,01-oct-2011,14.9,0.559,0.720,0.000,-10.000,-10.000,212,
,02-oct-2011,15.6,0.720,0.986,0.000,-0.680,-10.000,388,
,03-oct-2011,15.1,1.237,1.693,1.137,1.137,-8.363,779,
,04-oct-2011,12.4,0.647,0.998,1.777,1.777,-7.298,606,
,05-oct-2011,14.5,1.337,1.764,1.492,1.492,-7.196,552,
,06-oct-2011,10.9,1.353,2.052,1.127,1.127,-7.183,985,
,07-oct-2011,10.9,1.241,1.707,2.355,2.355,-5.584,811,
,08-oct-2011,12.8,0.986,1.357,3.219,3.219,-4.419,609,
,09-oct-2011,15.0,1.163,1.529,4.148,4.148,-3.235,452,
,10-oct-2011,15.1,1.218,1.676,5.321,5.321,-1.855,498,
,11-oct-2011,15.0,1.108,1.394,6.275,6.275,-0.754,317,
,12-oct-2011,15.4,0.993,1.369,7.111,7.111,0.176,752,
,13-oct-2011,15.5,1.059,1.468,8.102,8.102,1.235,927,
,14-oct-2011,14.4,0.510,0.731,7.474,7.474,0.645,226,
,15-oct-2011,13.7,0.431,0.626,5.976,5.976,-0.824,121,
,16-oct-2011,12.0,0.888,1.282,6.816,6.816,0.106,917,
,17-oct-2011,10.8,0.999,1.365,3.253,3.253,-3.396,476,
,18-oct-2011,8.4,1.022,1.458,4.245,4.245,-2.203,931,
,19-oct-2011,7.6,0.723,1.039,4.840,4.840,-1.471,738,
,20-oct-2011,7.8,0.325,0.544,4.050,4.050,-2.172,423,
,21-oct-2011,10.6,0.970,1.293,4.985,4.985,-1.094,461,
,22-oct-2011,10.8,0.667,0.918,1.721,1.721,-4.272,136,
,23-oct-2011,10.8,0.683,0.911,0.000,-10.000,-10.000,152,
,24-oct-2011,11.5,0.643,0.824,0.000,-10.000,-10.000,94,
,25-oct-2011,10.2,0.595,0.855,0.000,-7.705,-10.000,666,
,26-oct-2011,8.1,0.599,0.856,0.499,0.499,-9.001,661,
,27-oct-2011,8.5,0.547,0.783,0.944,0.944,-8.104,570,
,28-oct-2011,7.6,0.560,0.801,1.399,1.399,-7.239,495,
,29-oct-2011,11.3,0.556,0.811,0.000,-4.052,-10.000,406,
,30-oct-2011,11.1,0.361,0.543,0.000,-0.139,-9.639,230,
,31-oct-2011,12.3,0.301,0.495,0.000,-5.999,-10.000,119,
,01-nov-2011,9.1,0.475,0.693,0.175,0.175,-9.325,638,
,02-nov-2011,11.4,0.901,1.186,0.000,-10.000,-10.000,83,
,03-nov-2011,11.7,0.432,0.634,0.000,-6.668,-10.000,276,
,04-nov-2011,9.9,0.200,0.394,0.000,0.000,-9.500,633,
,05-nov-2011,7.1,0.195,0.396,0.196,0.196,-8.829,638,
,06-nov-2011,5.5,0.197,0.451,0.393,0.393,-8.191,668,
,07-nov-2011,5.1,0.118,0.260,0.510,0.510,-7.663,602,
,08-nov-2011,8.7,0.431,0.578,0.239,0.239,-7.549,103,
,09-nov-2011,10.5,0.339,0.495,0.000,-3.422,-10.000,471,
,10-nov-2011,9.4,0.342,0.487,0.142,0.142,-9.358,467,
,11-nov-2011,10.9,0.778,1.008,0.000,-7.081,-10.000,150,
,12-nov-2011,9.6,0.216,0.344,0.000,-4.584,-10.000,468,
,13-nov-2011,11.1,0.688,0.816,0.688,0.688,-8.812,420,
,14-nov-2011,11.0,0.518,0.664,1.202,1.202,-7.854,123,
,15-nov-2011,10.2,0.418,0.549,1.616,1.616,-7.043,271,
,16-nov-2011,9.9,0.344,0.464,0.000,-6.645,-10.000,87,
,17-nov-2011,9.3,0.273,0.462,0.000,-5.227,-10.000,100,
,18-nov-2011,11.5,0.766,0.964,0.000,-1.134,-10.000,162,
,19-nov-2011,11.4,0.529,0.664,0.000,-1.671,-10.000,119,
,20-nov-2011,11.1,0.425,0.546,0.000,-0.875,-10.000,155,
,21-nov-2011,10.1,0.335,0.441,0.000,-1.065,-10.000,109,
,22-nov-2011,7.1,0.023,0.082,0.023,0.023,-9.477,515,
,23-nov-2011,8.6,0.459,0.594,0.482,0.482,-8.544,177,
,24-nov-2011,10.2,0.513,0.698,0.000,-6.507,-10.000,117,
,25-nov-2011,7.4,0.534,0.636,0.334,0.334,-9.166,294,
,26-nov-2011,8.9,0.634,0.787,0.966,0.966,-8.074,176,
,27-nov-2011,8.2,0.256,0.266,0.419,0.419,-8.215,460,
,28-nov-2011,8.1,0.544,0.709,0.462,0.462,-7.759,116,
,29-nov-2011,8.8,0.410,0.559,0.000,-10.000,-10.000,194,
,30-nov-2011,6.0,0.590,0.778,0.000,-9.110,-10.000,129,
,01-dec-2011,5.0,0.142,0.213,0.000,-0.058,-9.558,228,
,02-dec-2011,3.6,0.333,0.463,0.000,-1.667,-10.000,60,
,03-dec-2011,6.3,0.320,0.389,0.320,0.320,-9.180,252,
,04-dec-2011,4.3,0.259,0.362,0.000,-0.621,-9.662,147,
,05-dec-2011,2.9,0.176,0.165,0.076,0.076,-9.102,401,
,06-dec-2011,3.5,0.167,0.242,0.000,-0.457,-9.180,200,
,07-dec-2011,4.0,0.331,0.340,0.031,0.031,-8.690,367,
,08-dec-2011,5.4,0.447,0.610,0.000,-3.221,-10.000,169,
,09-dec-2011,2.7,0.213,0.236,0.000,-0.187,-9.687,321,
,10-dec-2011,2.0,0.073,0.124,0.000,-0.227,-9.430,201,
,11-dec-2011,4.5,0.124,0.198,0.000,-2.576,-10.000,137,
,12-dec-2011,3.4,0.187,0.303,0.000,-10.000,-10.000,116,
,13-dec-2011,2.9,0.354,0.444,0.000,-1.946,-10.000,266,
,14-dec-2011,2.0,0.000,0.000,0.000,-1.300,-10.000,353,
,15-dec-2011,2.7,0.125,0.146,0.000,-0.175,-9.675,293,
,16-dec-2011,1.4,0.000,0.000,0.000,-0.600,-9.791,285,
,17-dec-2011,1.7,0.084,0.066,0.000,-0.316,-9.618,364,
,18-dec-2011,1.6,0.000,0.001,0.000,0.000,-9.137,305,
,19-dec-2011,4.1,0.148,0.225,0.000,-3.352,-10.000,142,
,20-dec-2011,5.1,0.297,0.405,0.000,-4.103,-10.000,64,
,21-dec-2011,8.0,0.447,0.554,0.447,0.447,-9.053,135,
,22-dec-2011,8.1,0.465,0.568,0.710,0.710,-8.336,132,
,23-dec-2011,6.8,0.242,0.288,0.000,-4.150,-10.000,234,
,24-dec-2011,4.8,0.410,0.542,0.000,-0.390,-9.890,98,
,25-dec-2011,8.7,0.471,0.529,0.471,0.471,-8.925,210,
,26-dec-2011,8.9,0.874,1.051,1.341,1.341,-7.604,78,
,27-dec-2011,8.3,0.651,0.808,0.000,-2.615,-10.000,114,
,28-dec-2011,5.8,0.293,0.336,0.000,-3.907,-10.000,283,
,29-dec-2011,5.9,0.854,1.058,0.000,-0.946,-10.000,163,
,30-dec-2011,7.7,0.512,0.645,0.000,-2.188,-10.000,99,
,31-dec-2011,9.4,0.623,0.754,0.223,0.223,-9.277,102,
,01-jan-2012,6.5,0.410,0.502,0.000,-0.367,-9.403,213,
,02-jan-2012,3.4,0.183,0.218,0.000,-6.817,-10.000,284,
,03-jan-2012,5.6,0.429,0.543,0.000,-10.000,-10.000,278,
,04-jan-2012,4.7,0.842,1.152,0.000,-3.258,-10.000,65,
,05-jan-2012,6.5,0.507,0.582,0.000,-0.093,-9.593,326,
,06-jan-2012,6.0,0.341,0.463,0.000,-0.259,-9.373,117,
,07-jan-2012,6.7,0.587,0.731,0.587,0.587,-8.318,120,
,08-jan-2012,7.6,0.457,0.555,0.841,0.841,-7.645,203,
,09-jan-2012,7.9,0.427,0.535,1.265,1.265,-6.836,171,
,10-jan-2012,7.7,0.442,0.546,1.402,1.402,-6.352,201,
,11-jan-2012,8.8,0.462,0.560,1.658,1.658,-5.772,214,
,12-jan-2012,8.1,0.157,0.230,1.013,1.013,-6.127,261,
,13-jan-2012,4.0,0.049,0.119,1.061,1.061,-5.772,272,
,14-jan-2012,3.8,0.307,0.423,1.365,1.365,-5.176,159,
,15-jan-2012,4.5,0.633,0.746,1.990,1.990,-4.284,309,
,16-jan-2012,4.8,0.563,0.707,2.543,2.543,-3.507,145,
,17-jan-2012,6.6,0.427,0.542,2.160,2.160,-3.705,245,
,18-jan-2012,8.0,0.287,0.391,2.442,2.442,-3.232,249,
,19-jan-2012,6.2,0.447,0.538,1.679,1.679,-3.824,397,
,20-jan-2012,6.8,0.460,0.592,2.032,2.032,-3.272,346,
,21-jan-2012,7.5,0.730,0.965,2.248,2.248,-2.879,155,
,22-jan-2012,6.6,0.536,0.647,2.773,2.773,-2.199,418,
,23-jan-2012,5.8,0.371,0.498,3.135,3.135,-1.718,243,
,24-jan-2012,8.1,0.432,0.579,0.000,-0.346,-5.101,176,
,25-jan-2012,7.9,0.542,0.757,0.000,-5.358,-10.000,144,
,26-jan-2012,4.4,0.339,0.460,0.000,-3.261,-10.000,448,
,27-jan-2012,3.6,0.483,0.617,0.000,-0.017,-9.517,493,
,28-jan-2012,3.2,0.207,0.298,0.000,-0.793,-9.834,233,
